id;title;description;release_year;age_certification;runtime;genre;countries;imdb_score;imdb_votes;cast
tm1111717;L.O.L. Surprise! The Movie;Dazzling doll sisters Queen Bee and Royal Bee make their first movie with help from their fashionable friends in this one-of-a-kind magical adventure.;2021;G;47;animation;US;3.5;149.0;Ayla Rae Neal, Sonya Krueger, Ashley Angione, Tickwanya Jones, Paris Anderson, Sabrina Fest, Sarah J. Bartholomew, Tommi Rose, Frankie Kevich, Jessica Ruth Bell, Adrienne Sterman, Ashley Luren Nichol, Alex Kamb
tm1031448;Barbie & Chelsea: The Lost Birthday;"Enjoy high-sea thrills as Barbie, Chelsea and the rest of the Roberts family set sail on an adventure cruise.  ""Barbie & Chelsea The Lost Birthday"" tells the story of Chelsea, Barbie’s precocious youngest sister, and the rest of the Roberts family as they set sail on an adventure cruise for her seventh birthday. When they cross the International Date Line, Chelsea discovers her actual birthday has been lost and she embarks on a fantastical journey through an enchanted jungle island in order to save it.";2021;;60;animation;US;;;America Young, Laila Berzins, Nakia Burrise, Greg Chun, Jacob Craner, Kirsten Day, Lisa Fuson, Cassandra Lee Morris, Cassidy Naber, Benjamin Pronsky, Cassi Simonds
tm1179605;Under Her Control;When a fashion employee thinks she will have to end her promising career after getting pregnant, her boss offers to adopt the child.;2022;;109;drama;ES;4.8;1582.0;Aitana Sánchez-Gijón, Cumelén Sanz, Younes Bachir, Pedro Casablanc, Salomé Jiménez, María Fernández Prat, Vanesa Rasero, Alex Pastrana, Adán Redondo, Mehdi Regragui, Rocío Setjo, Mariela Martinez Campos, Fran Torres
tm1223736;Chip and Potato: Chip's Holiday;"Falling coconuts are putting a damper on Chip and Potato's pugtastic vacation; with the help of a friendly tamarin and a new friend, they hatch a plan to get a puggy good sleep.";2022;;24;family;CA;6.6;11.0;Briana Buckmaster, Brian Dobson, Chance Hurstfield, Andrea Libman, Abigail Oliver
tm1247471;Ivy + Bean: Doomed to Dance;Ivy and Bean sign up for ballet, only to learn they'll be dancing in a recital in front of hundreds of people. Time to get out of it — tout suite!;2022;G;57;family;US;5.9;146.0;Keslee Blalock, Madison Skye Validum, Jesse Tyler Ferguson, Lidya Jewett, Garfield Wilson, Marci T. House, Jaycie Dotin, Innocent Ekakitie, Mia SwamiNathan, Ava Marchfelder, Roman Pesino, Jesse Gervasi, Claire Smid, Sasha Pieterse, Elissa Down
tm1152224;Love Tactics;An ad executive and a fashion designer-blogger don't believe in love, so they place a bet to make the other fall head over heels - with unusual tactics.;2022;;97;comedy;TR;5.2;4648.0;Demet Özdemir, Şükrü Özyıldız, Özgür Ozan, Atakan Çelik, Doğukan Polat, Hande Yılmaz, Deniz Baydar, Cemal Günbas, Serhat Kurtay, Kubilay Penbeklioğlu, Yasemin Yazıcı, Emre Kabakuşak
tm954291;The Door into Summer;A pioneering roboticist awakens in 2025 after decades in cryosleep. To change the past and reunite with his adopted sister, he seeks a way back to 1995.;2021;;118;drama;JP;6.4;908.0;"Kento Yamazaki, Kaya Kiyohara, Naohito Fujiki, Natsuna Watanabe, Hidekazu Mashima, Taizo Harada, Rin Takanashi, Kenta Hamano, Tomorowo Taguchi, Ryoka Minamide, Jun Hashizume, Shohei Abe, Takayuki Hamatsu, Toru Nomaguchi, Ryoko Kobayashi, Arisa Nakajima, Noa Tanaka, Yutaro Sato, ""Shinya Hamada"", Ryuji Mori, Takahiro Miki"
tm1147041;Chief Daddy 2: Going for Broke;The Beecroft family are ready to spend all of Chief Daddy's inheritance, but not if the CEO of his company has anything to do with it.;2022;;112;comedy;NG;3.2;156.0;Shaffy Bello, Funke Akindele, Joke Silva, Kate Henshaw-Nuttal, Rahama Sadau, Mawuli Gavor, Beverly Naya, Falz, Beverly Osu, Broda Shaggi, Williams Uzor Arukwe, Zainab Balogun, Dakore Egbuson-Akande, Rachel Oniga, Chigul, Nedu Wazobia, Niyi Akinmolayan
tm1019084;Ginny & Georgia - The Afterparty;Cast members of the hit Netflix show join the hosts to unpack the drama of Season 1, and Cristela Alonzo offers tips for being the new kid at school.;2021;R;35;;US, CA;;;David Spade, London Hughes, Fortune Feimster, Brianne Howey, Antonia Gentry, Jennifer Robertson, Sara Waisglass
tm996040;Forever Out of My League;Marta may be an orphan, and she may be affected by a lethal illness, yet she is the most positive person one can meet. She wants a boy to fall for her. Not any boy - the most handsome of them all. One day, she may have found her match.;2022;;104;comedy;IT;5.4;581.0;"Ludovica Francesconi, Giancarlo Commare, Gaja Masciale, Jozef Gjura, Jenny De Nucci, Riccardo Niceforo, Drusilla Foer, Diego Giangrasso, Carola Campana, Massimo Valz Brenta, ""Angelica DEttorre"", Antonio Catalano, Angelica Giusto, Franca Pellecchia, Elia Tedesco, Monica Dugo, Osey Lucky, Christian Nerone, Alberto Barbi, Demo Viola, Claudio Norza"
tm1167440;My Best Friend Anne Frank;Based on the real-life friendship between Anne Frank and Hannah Goslar, from Nazi-occupied Amsterdam to their harrowing reunion in a concentration camp.;2021;PG-13;103;drama;NL;6.2;4760.0;Josephine Arendsen, Aiko Beemsterboer, Roeland Fernhout, Lottie Hellingman, Simone Canaris, Stefan de Walle, Adél Jordán, Tünde Szalontay, Ben Sombogaart
tm1059008;Lokillo;A controversial TV host and comedian who has built his career on sexist humor is forced to assume a woman's identity to elude a relentless drug dealer.;2021;;90;comedy;CO;4.1;81.0;Yedinson Flórez, Jessica Cediel, Javier Gardeazábal, Carla Giraldo, Ana María Sánchez, Aída Morales, Adelaida Buscato, Luz Stella Luengas, Inés Prieto, Isabel Gaona, Julian Gaviria
tm1204412;Let's Tie the Knot, Honey!;Guille decides it's time to take the next step and that's how she looks to marry her sweetheart, but things get complicated and nothing goes as planned.;2022;;99;comedy;PE;5.5;40.0;Yiddá Eslava, Julián Zucchi, Andrés Salas, Mayra Olivera, Pietro Sibille, Santiago Suárez, Patricia Portocarrero, Danny Rosales, Ernesto Pimentel Yesquén, Pedro Flores Maldonado
tm1107850;Sharkdog’s Fintastic Halloween;"The Sharkpack gets ready for Halloween with the spooky legend of the ""Fearsome Fog"" — and Sharkdog must save trick-or-treating from a slimy sea monster!";2021;;24;animation;;6.3;41.0;Liam Mitchell, Dee Bradley Baker, Grey DeLisle, Josh McDermitt, Kari Wahlgren, Jacinth Tan Yi Ting
tm1082536;Untold: Crime & Penalties;They were the bad boys of hockey — a team bought by a man with mob ties, run by his 17-year-old son, and with a rep for being as violent as they were good.;2021;R;85;crime;US;7.4;4177.0;Chapman Way, Maclain Way
tm1170488;Love Destiny: The Movie;Destined couple, Bhop and Gaysorn, have their love and beliefs challenged in the midst of savage threats during the expansion of colonial rule.;2022;;166;romance;TH;6.2;425.0;Ranee Campen, Thanawat Wattanaputi, Paris Intarakomalyasut, Chanon Santinatornkul, Pawenuch Paengnakhon, Nimit Luksameepong, Suwatjanee Chaimusik, Vithaya Pansringarm, Somphol Chaisiriroj, Peter Tuinstra, Daniel B. Fraser, Jonathan Samson, Stephen Thomas, Pongsanart Vinsiri, Anchuleeon Buagaew, Surapol Poonpiriya, Pitchatorn Santinatornkul, Janya Thanasawaangkoun, Ramida Prapasanobon, Chaleumpol Tikumpornteerawong, Karina Kholoshchenko, June Steiner Gaksch, Apisit Hmuenyota, Sunan Thepwang, Rapeeporn Pratum-anon, Jarupas Padmasiri, Pacharaporn Hitanant, Jarunee Boonsake, Preamchai Kaewkoon, Boonler Boonchana, Phitak Khunthupad, Somprasong Nilubon, Somsak Rattanaprakot, Achirawat Moomuangsong, Carlo Natale, Maurizio Mistretta, Thomas Volkmann, Pinit Puapan, Nichanun Boonkho, Nawapol Peachpolshep, Niwat Varakulpakornsiri, Vijjapat Kojew, Komgrit Triwimol, Pisoodthaam Saengsongkram, Paul Kenneth Walker Jr, Bussaya Sae-Hao, Kelvin Wong, Adisorn Trisirikasem
tm1264649;Tara vs Bilal;Sparks fly when vivacious yet sensitive Tara collides with a reclusive charmer Bilal in this slice of life story set in vibrant and diverse London.;2022;;126;romance;IN;5.7;2143.0;Harshvardhan Rane, Sonia Rathee, Mona Ambegaonkar, Niki Aneja Walia, Shagufta Ali, Deepika Amin, Raheem Mir, Pranay Manchanda, Ishleen Gulati, Ishveen Gulati, Shammi Aulakh, Shahzadi Bhatti, Shafali Chung, Kashan Walayat, Jassi Kapoor, Fareed Khan, Aruna Soni, Anil Christie, Qamar Gilani, John McLean, Samar Iqbal
tm1180123;The House;Across different eras, a poor family, an anxious developer and a fed-up landlady become tied to the same mysterious house in this animated dark comedy.;2022;;31;animation;GB;6.9;9535.0;Mia Goth, Matthew Goode, Claudie Blakley, Eleanor De Swaef-Roels, Mark Heap, Stephanie Cole, Miranda Richardson, David Peacock, Barnaby Pilling, Jarvis Cocker, Sven Wollter, Yvonne Lombard, Tommy Hibbitts, Ayesha Antoine, Jason Barnett, Wayne Forester, Poppy Gathard, David Holt, Melanie Hudson, Emma Tate, Susan Wokoma, Helena Bonham Carter, Paul Kaye, Will Sharpe, Paloma Baeza, Niki Lindroth von Bahr, Marc James Roels, Emma De Swaef
tm1243795;Rodrigo Marques: King of Uncouth;;2022;;75;comedy;BR;;;Rodrigo Marques, Fabio Ock
tm1276410;Gatta Kusthi;Veera, a misguided man who wants a timid, not-so-learned and subservient wife with long hair, unknowingly ends up getting married to Keerthi, an intrepid wrestler who is also more educated than him and has cropped hair. For how long can Keerthi maintain the charade and what happens when Veera comes to know the truth?;2022;;146;comedy;IN;;;Aishwarya Lekshmi, Vishnu Vishal, Karunas, Munishkanth, Kaali Venkat, Ajay, Hareesh Peradi, Redin Kingsley, Shatru, Maayi Sundar, Chella Ayyavu
tm1195208;HELL DOGS;Adapted from the manga Hell Dogs by Fukamachi Akio.;2022;;137;action;JP;6.7;1244.0;Junichi Okada, Kentaro Sakaguchi, Mayu Matsuoka, Kazuki Kitamura, Shinobu Otake, MIYAVI, Satoshi Kanada, Mitsuo Yoshihara, Mai Kiryu, Arisa Nakajima, Yasumasa Oba, Ukon Onoe, Miou Tanaka, Jun Murakami, Yoshi Sakou, Mariko Akama, Ayaka Koyanagi, Masato Harada
tm974195;THE FABLE: The Killer Who Doesn't Kill;Akira is the legendary killer known as the Fable. Following the order of his boss and due to being overworked, he lives peacefully with his partner, Yoko, as ordinary siblings. Akira still works part-time at design company Octopus with CEO Takoda and employee Misaki. CEO Takoda and Misaki are unaware of Akira's background as an assassin.  Meanwhile, Utsubo is a representative for an NPO. But, Utsubo works with contract killer Suzuki to set people up for extortion purposes. They target someone at design company Octopus.;2021;;132;comedy;JP;6.8;1978.0;Junichi Okada, Fumino Kimura, Shinichi Tsutsumi, Yurina Hirate, Masanobu Ando, Mizuki Yamamoto, Jiro Sato, Kai Inowaki, Ken Yasuda, Koichi Sato, Jun Kurose, Masao Yoshii, Manami Hashimoto, Daisuke Miyagawa, Kokone Shimizu, Kan Eguchi
tm1219398;Bo Burnham: The Inside Outtakes;"Exactly one year after the release of the one man show, ""Bo Burnham: Inside"" (made in one room, by one person, throughout the pandemic,) comes a series of unseen outtakes, deleted scenes, alternative versions of songs, and new songs unused from the special.";2022;;63;comedy;US;8.2;;Bo Burnham, Bo Burnham
tm1121084;Izla;Two brothers accompany a group of vloggers on their search for a mythical island. But when they find it, they uncover one sinister secret after another.;2021;;85;horror;PH;3.6;150.0;Paolo Contis, Archie Alemania, Beauty Gonzalez, Isabelle Daza, Elisse Joson, Niño Muhlach, Sunshine Garcia, Analyn Barro, Aiko Climanco, Kara Mitzki, Robert Antonio, Svetlana Jaloslos De Leon, Ronald Carbonel, Raland Del Rosario, Archie Daguinod, Jojie Arlanza, Beverly Bustria, Rey Mark Ruales, Caren Bautista, Mark Lloyd Jamello, Danceldale Calago, Justine Alimpuangan, Jelson Bay, Carritero Bernard, Benson Dalina, Pepe Herrera, Barry Gonzalez
tm1264781;Possessed;Zamri, an ustaz with an existential crisis, has a more urgent matter on his hands when the 27 students he is in charge of one night start turning into zombies.;2022;PG-13;94;thriller;MY;4.6;117.0;Alif Satar, Ikmal Amry, Alicia Amin, Abbas Mahmood, Elisya Sandha, Taufiq Hanafi, Syazwan Razak, Atiq Azman, Ishraf Danish, Munabella, Bella Rahim, Azhan Rani, James Lee
tm1037800;Soy Rada: Serendipity;The delightful Argentine comic Agustín Aristarán (aka Soy Rada) is back, this time putting the spotlight on family and parenting, magic and music.;2021;;70;comedy;AR;6.1;84.0;Amancay Gaztañaga, Joseba Usabiaga, Iban del Campo
tm1234767;David A. Arnold: It Ain't for the Weak;"Comedian David A. Arnold is back on Netflix with a new special, ""It Ain't for the Weak!"". The Show taped earlier this year at The Hanna Theater in Arnold's hometown of Cleveland, OH.";2022;;78;documentation;US;;;David A. Arnold, Malakai
tm1101878;Honey Girls;"Mega pop star, Fancy G, hosts a contest to find the next big solo artist. But the young contestants realize they are ""better together"" and secretly form a band called Honey Girls and become a huge hit cloaked in mystery.";2021;PG;90;music;US;5.0;212.0;Ashanti, Tessa Brooks, Ava Grace, Aliyah Mastin, Frankie McNellis, Chris Gauthier, Skylar Radzion, Dylan Ratzlaff, Tiernan Hickson, Jennifer Tong, Serena Crouse, Lilah Fitzgerald, Djouliet Amara, Elysia Rotaru, Nicolas Ouellette, Vera Ann Frederickson, Miles Phoenix Foley, Nicole Major, Jalen Saip, Cindy Busby, Wesley MacInnes, Zya Acala, Jenna Lea Rosen, Micaela Nyland, Aason Nadjiwan, Trey Fanjoy
tm1165179;Kongsi Raya;Jack - a Chinese chef-manager who is in-line to take over his family`s restaurant and Sharifah, a TV programme producer for her celebrity chef father Rahim - are crazy in love. But both their fathers are against their relationship and it all escalates in intensity until the two families challenge each other in a televised cooking competition. Jack and Sharifah must find a solution before all of that gets out of hand.;2022;;102;family;MY;6.9;87.0;Qasrina Karim, Wilson Lee, Ai Leng Ong, Chew Kin-Wah, Harith Iskander, Erra Fazira, Teddy Chan
tm1213009;Dear Friend;Four close friends who live together in Bangalore. The friendship filled with fun and humor which quickly changes into a gripping mystery that keeps the spectators on the edge of their seats and leaves them with mixed feelings.;2022;;118;drama;IN;5.9;1007.0;Tovino Thomas, Darshana Rajendran, Sanchana Natarajan, Basil Joseph, Arjun Lal, Hakeem Shajahan, Rekha, Arjun Radhakrishnan, Jaffer Idukki, Vishak Nair, Vineeth Kumar
tm1096880;Thomas & Friends: All Engines Go - Race for the Sodor Cup;To win the Sodor Cup, it'll take more than speed. Swift engines Kana and Thomas must use their smarts and work together to cross the finish line first.;2021;;60;animation;US;3.7;96.0;Aaron Barashi, Henri Charles, Dai Tabuchi, Humberly Gonzalez, Thomas Santoro, Evany Rosen, Addison Holley, Rick Suvalle
tm1147890;The Hand of God: Through the Eyes of Sorrentino;Director Paolo Sorrentino returns to Naples, his hometown, and reflects on his youth in an exclusive tour of the locations of “The Hand of God”.;2021;;8;documentation;IT;7.0;12.0;Paolo Sorrentino
tm1264640;Urvasivo Rakshasivo;Sree Kumar, a middle-class IT employee with a conservative upbringing, is deeply in love with Sindhu Jha, his colleague at work with a broad-minded approach towards life. When Sree's parents want to see him married and actively seek a bride, he pursues Sindhu to marry, she has her eyes set on achieving her dream and prefers a live-in. Will they ever reach a common ground in this conflict of ideologies?;2022;;144;romance;IN;5.8;607.0;Allu Sirish, Anu Emmanuel, Vennela Kishore, Sunil Varma, Posani Krishna Murali, Aamani, Kedar Shankara, Babloo Prithiveeraj, Ananya Nagalla, Sivannarayana Naripeddi, Rajitha, Rakesh Shashi
tm994923;Our Lady of San Juan, Four Centuries of Miracles;In this dramatization, the Virgin Mary works a miracle on a girl in 1623 Mexico. Four centuries later, a family make a pilgrimage for their own child.;2021;;122;drama;MX;6.3;88.0;Francisco Pérez
tm88343;Perazhagan;A hunchbacked phone booth operator loves a blind street dancer and wants to help her regain her sight. His lookalike is a constable in love with the commissioner's daughter.;2021;;148;comedy;IN;6.4;1574.0;Suriya, Jyothika, Vivek, Manorama, Thalaivasal Vijay, Manobala, Manikka Vinayagam, Sukumari, Kalairani, Chaams, Devan, Malavika, Rohini, Sasi Shankar
tm1276590;Mighty Express: Mighty Trains Race;Trouble on the tracks! Freight Nate gets tricked into participating in a high-speed race — with all the Mighty Express cargo cars at stake!;2022;G;26;family;CA;7.0;26.0;"Jay Hatton, Zoe Hatz, Meesha Contreras, Dylan Schombing, Tyler James Nathan, Leo Orgil, Michela Luci, Ian Ho, Evan LeFeuvre, Annick Obonsawin, Gracen Daly, Christian Campbell, Shazdeh Kapadia, Adrian Groulx, Art Mullin, ""Chris DSilva"", Lori Phun, Javien Rankine, Millie Davis, Bryn McAuley, Richard Binsley, William Lau"
tm1102410;A StoryBots Space Adventure;Join the StoryBots and the space travelers of the historic Inspiration4 mission as they search for answers to kids' questions about space.;2021;;12;animation;;;;Evan Spiridellis, Erin Fitzgerald, Jeff Gill, Fred Tatasciore, Evan Michael Lee, Jared Isaacman, Sian Proctor, Chris Sembroski, Hayley Arceneaux, David A. Vargas
